Id,SourceTagName,TargetTagName,CreationDate,OwnerUserId,AutoRenameCount,LastAutoRename,Score,ApprovedByUserId,ApprovalDate
"4393","modal","modal-dialog","2013-10-28 15:17:16","102937","2165","2017-06-11 03:07:39","0","102937","2013-10-28 15:17:22"
"4396","f#-charting","fsharpchart","2013-10-29 20:35:47","33518","3","2017-06-02 16:19:08","0","3093387","2016-02-09 01:46:49"
"4397","bit-shift-operators","bit-shift","2013-10-30 03:51:49","1708801","8","2015-01-27 05:04:11","4","-1","2014-12-03 09:45:56"
"4399","min-height","css","2013-10-30 16:22:56","1317805","51","2017-06-07 20:00:34","-1","106224","2013-11-04 04:39:27"
"4400","min-width","css","2013-10-30 16:23:00","1317805","49","2017-04-27 12:00:01","-1","106224","2013-11-04 04:39:30"
"4401","max-height","css","2013-10-30 16:23:05","1317805","64","2017-06-10 18:04:57","-1","106224","2013-11-04 04:39:31"
"4402","max-width","css","2013-10-30 16:23:10","1317805","111","2017-06-06 15:08:32","-1","106224","2013-11-04 04:39:33"
"4403","msvc11","visual-studio-2012","2013-10-30 19:02:42","1708801","1","2015-05-20 11:44:47","4","-1","2015-05-01 09:29:06"
"4405","mavericks","osx-mavericks","2013-10-31 21:30:34","19679","294","2017-05-30 21:29:26","0","19679","2013-10-31 21:31:09"
"4406","animated","animation","2013-11-01 08:19:29","1317805","70","2017-06-04 23:33:55","4","-1","2016-04-12 21:24:01"
"4407","rotateanimation","animation","2013-11-01 08:20:10","1317805","11","2017-05-23 10:50:47","4","-1","2016-10-28 14:31:01"
"4408","scaleanimation","animation","2013-11-01 08:20:17","1317805","8","2017-04-26 14:50:37","4","-1","2016-10-28 14:31:02"
"4410","syncframework","microsoft-sync-framework","2013-11-01 15:12:18","707111","2","2016-02-05 17:04:17","0","707111","2013-11-01 15:12:18"
"4412","kitkat","android-4.4-kitkat","2013-11-02 09:02:11","168175","347","2017-06-04 10:15:08","0","168175","2013-11-02 09:02:25"
"4413","object-to-string","tostring","2013-11-02 09:58:37","1714342","41","2017-06-07 02:44:54","4","-1","2015-09-04 16:26:28"
"4414","ipn","paypal-ipn","2013-11-04 04:27:37","707111","387","2017-06-06 16:08:46","0","707111","2013-11-04 04:27:37"
"4415","a11y","accessibility","2013-11-04 04:37:35","106224","6","2017-06-02 12:43:49","0","106224","2013-11-04 04:37:35"
"4416","joomla1.7","joomla2.5","2013-11-04 14:22:41","766177","0","","0","",""
"4417","joomla1.6","joomla2.5","2013-11-04 14:22:52","766177","0","","0","",""
"4418","joomla3.1","joomla3.0","2013-11-04 14:23:53","766177","0","","0","",""
"4419","joomla3.2","joomla3.0","2013-11-04 14:25:02","766177","0","","0","",""
"4420","joomla3.x","joomla3.0","2013-11-04 14:25:07","766177","0","","0","",""
"4421","nhibernate-queryover","queryover","2013-11-04 19:48:34","221708","0","","0","",""
"4422","recurrence-relation","recurrence","2013-11-05 01:12:43","501557","0","","2","",""
"4426","android-intent-flags","android-intent","2013-11-05 08:05:16","240646","0","","0","811","2014-04-27 19:42:28"
"4427","disposing","dispose","2013-11-06 03:27:21","240646","2","2017-01-19 10:08:47","4","-1","2015-09-09 00:21:16"
"4428","disposal","dispose","2013-11-06 03:27:33","240646","0","","4","-1","2015-09-09 00:21:19"
"4429","dispose-pattern","dispose","2013-11-06 03:27:49","240646","0","","4","-1","2015-02-17 13:10:33"
"4430","resource-disposal","dispose","2013-11-06 03:27:58","240646","0","","1","",""
"4431","pipes","pipe","2013-11-06 05:55:27","635608","197","2017-05-25 11:59:38","4","-1","2014-10-11 01:14:21"
"4432","sortable","jquery-ui-sortable","2013-11-07 00:17:06","717383","188","2017-06-09 09:18:05","4","-1","2016-07-01 13:21:54"
"4433","jquery-sortable","jquery-ui-sortable","2013-11-07 00:19:46","717383","42","2017-06-05 14:10:21","4","-1","2016-07-01 13:21:56"
"4434","javascript-alert","javascript","2013-11-07 12:32:19","2074608","1","2015-09-24 16:59:38","4","-1","2013-11-20 16:26:04"
"4435","handlebars","handlebars.js","2013-11-08 00:11:20","876409","224","2017-06-10 20:20:02","3","1252759","2015-12-14 23:03:30"
"4436","cronexpression","cron","2013-11-12 13:33:41","1983854","78","2017-05-31 12:32:21","4","-1","2016-09-08 17:23:12"
"4437","stacks","stack","2013-11-12 16:43:42","1711796","181","2017-06-05 00:24:22","4","-1","2014-03-05 11:54:37"
"4438","owa","outlook-web-app","2013-11-12 17:24:31","246246","49","2017-05-12 15:06:16","0","246246","2013-11-12 17:24:31"
"4439","boss","yahoo-boss","2013-11-13 17:12:24","102937","5","2014-12-13 21:59:32","0","102937","2013-11-13 17:12:30"
"4442","team-foundation-service","vs-team-services","2013-11-14 11:49:55","736079","147","2014-10-07 19:44:29","4","-1","2014-06-19 13:49:29"
"4443","pytest","py.test","2013-11-14 18:22:50","246246","301","2017-06-10 17:21:26","0","246246","2013-11-14 18:22:50"
"4444","tooltips","tooltip","2013-11-15 06:26:37","50049","71","2017-06-06 15:08:32","0","50049","2013-11-15 06:26:37"
"4445","mac-os-x-server","osx-server","2013-11-17 07:07:40","106224","78","2015-01-19 10:20:46","0","106224","2013-11-17 07:07:40"
"4446","osx-10.9","osx-mavericks","2013-11-17 07:17:05","106224","6","2014-01-04 22:52:25","0","106224","2013-11-17 07:17:05"
"4448","jquery-datatables","datatables","2013-11-20 06:19:03","361684","3166","2017-06-10 18:41:30","4","-1","2015-06-17 02:54:18"
"4449","twitter-bootstrap-3.0.2","twitter-bootstrap-3","2013-11-20 16:29:24","1238019","0","","4","-1","2015-02-13 04:02:58"
"4450","sqlitedatabase","sqlite","2013-11-21 10:57:53","101361","112","2017-06-05 17:18:29","4","-1","2014-02-05 18:45:15"
"4452","computer-architecture","cpu-architecture","2013-11-22 09:50:06","2016408","521","2017-06-10 21:34:49","4","-1","2016-02-29 13:07:43"
"4453","iap","in-app-purchase","2013-11-25 17:53:21","246246","175","2017-05-12 16:24:18","0","246246","2013-11-25 17:53:21"
"4455","high-resolution","retina-display","2013-11-26 23:45:27","577306","0","","1","",""
"4457","cpickle","pickle","2013-12-03 08:28:49","100297","20","2017-05-22 04:51:02","4","-1","2015-04-29 16:09:58"
"4458","unpickling","pickle","2013-12-03 08:31:06","100297","2","2015-10-10 02:40:53","4","-1","2015-04-29 16:10:00"
"4459","glass","aero-glass","2013-12-03 23:43:27","102937","128","2017-01-17 09:12:34","0","102937","2013-12-03 23:43:44"
"4460","regularexpression","regex","2013-12-04 10:10:30","240646","401","2017-06-09 09:36:52","4","-1","2013-12-07 14:01:00"
"4461","iis5","iis-5","2013-12-04 21:56:09","122607","2","2015-06-17 22:49:29","0","122607","2013-12-04 21:57:09"
"4462","iis6","iis-6","2013-12-04 21:56:18","122607","70","2017-04-06 14:13:26","0","122607","2013-12-04 21:57:07"
"4463","iis7","iis-7","2013-12-04 21:56:28","122607","309","2017-06-06 13:21:17","0","122607","2013-12-04 21:57:05"
"4464","iis8","iis-8","2013-12-04 21:56:34","122607","119","2017-05-23 06:41:37","0","122607","2013-12-04 21:57:03"
"4466","android-sdk-2.2","android-2.2-froyo","2013-12-05 06:27:24","995926","0","","0","246246","2015-02-06 17:42:14"
"4467","pickle-dump","pickle","2013-12-05 17:49:50","100297","1","2015-06-19 17:19:53","4","-1","2014-05-10 16:46:50"
"4468","filter-branch","git-filter-branch","2013-12-06 15:39:27","438886","7","2017-02-22 18:08:46","2","707111","2014-07-29 02:00:09"
"4469","inherit","inheritance","2013-12-07 14:05:56","2074608","134","2017-06-01 09:54:48","4","-1","2013-12-30 15:16:49"
"4470","sklearn","scikit-learn","2013-12-07 15:25:46","166749","847","2017-06-11 06:14:12","4","-1","2014-01-07 15:31:50"
"4473","ranges","range","2013-12-11 10:59:03","2642204","110","2017-06-07 11:29:48","4","-1","2014-08-02 17:22:55"
"4474","worklight-deployment","worklight-server","2013-12-11 18:36:19","1530814","0","","0","811","2016-06-03 20:36:17"
"4475","groupwise-maximum","greatest-n-per-group","2013-12-13 00:33:13","268273","0","","1","",""
"4476","android-test-kit","android-espresso","2013-12-13 18:02:21","693752","1","2016-08-26 21:26:57","0","246246","2015-02-06 17:44:08"
"4477","soa-suite","soa","2013-12-14 07:40:02","772000","0","","0","",""
"4478","laravel-4.1","laravel-4","2013-12-14 14:28:25","1959747","0","","1","",""
"4479","valid-xhtml","xhtml","2013-12-14 16:59:34","106224","1","2016-05-11 14:09:52","0","106224","2013-12-14 16:59:34"
"4480","memory-deallocation","memory-management","2013-12-15 18:52:44","204665","127","2015-01-24 21:18:47","4","-1","2014-02-11 13:46:36"
"4481","performance-measurement","performance","2013-12-15 18:54:24","204665","21","2016-03-23 14:28:10","4","-1","2013-12-20 09:25:33"
"4482","performance-monitoring","performance","2013-12-15 18:54:33","204665","26","2015-01-28 08:35:19","4","-1","2014-01-25 12:42:44"
"4483","chromedriver","selenium-chromedriver","2013-12-16 01:53:40","1177636","220","2017-06-07 07:15:16","0","102937","2014-10-29 14:56:45"
"4484","adwords","google-adwords","2013-12-16 20:19:31","102937","278","2017-05-23 11:07:19","0","102937","2013-12-16 20:19:31"
"4486","google-adwords-api","google-adwords","2013-12-16 20:21:56","102937","59","2016-11-17 18:13:12","0","102937","2013-12-16 20:21:56"
"4487","gdocs","google-docs","2013-12-16 23:30:00","102937","6","2017-02-15 17:59:37","0","102937","2013-12-16 23:30:06"
"4488","sql-srever","sql-server","2013-12-17 14:13:37","23354","45","2017-04-02 07:47:30","0","23354","2013-12-17 14:13:37"
"4489","komodoedit","komodo","2013-12-17 16:20:31","1113772","0","","0","",""
"4490","servicestack-bsd","servicestack","2013-12-18 10:42:03","1295344","0","","0","",""
"4491","uisegmentcontrol","uisegmentedcontrol","2013-12-18 15:40:17","19679","4","2016-10-11 21:34:28","0","19679","2013-12-18 15:40:57"
"4492","workitem","tfs-workitem","2013-12-18 16:44:24","64644","0","","1","",""
"4493","python3","python-3.x","2013-12-19 06:14:15","4279","3972","2017-06-11 01:59:03","4","-1","2014-03-05 11:54:22"
"4495","division-by-zero","divide-by-zero","2013-12-19 18:46:47","102937","4","2015-11-12 18:29:58","0","102937","2013-12-19 18:46:53"
"4497","self-referential","self-reference","2013-12-20 20:06:34","246246","6","2016-01-04 01:14:10","0","246246","2013-12-20 20:06:34"
"4498","self-referencing","self-reference","2013-12-20 20:07:13","246246","7","2015-12-27 14:57:52","0","246246","2013-12-20 20:07:13"
"4500","g1","g1gc","2013-12-24 03:26:10","772000","0","","0","",""
"4503","duplicate-entry","duplicates","2013-12-25 22:48:58","2555451","17","2017-04-18 07:24:10","4","-1","2015-05-27 12:58:33"
"4504","shorthand-if","conditional-operator","2013-12-27 17:33:35","53114","16","2017-05-16 13:25:22","3","100297","2016-04-22 14:09:07"
"4505","ternary-operator","conditional-operator","2013-12-27 17:34:02","53114","0","","3","",""
"4506","interrupt-handling","interrupt","2013-12-28 23:42:31","1880339","0","","3","",""
"4507","irq","interrupt","2013-12-28 23:44:52","1880339","0","","3","",""
"4508","isr","interrupt","2013-12-28 23:46:09","1880339","0","","2","",""
"4509","selectors","css-selectors","2013-12-29 02:40:57","850833","148","2017-06-06 11:32:35","4","-1","2014-08-20 16:39:39"
"4514","php-mail","php","2013-12-30 18:07:08","2357411","89","2017-05-09 13:12:57","4","-1","2014-01-17 09:24:01"
"4515","galaxy","samsung-mobile","2013-12-30 18:09:00","2357411","0","","0","",""
"4516","twitter-bootstrap-3.0","twitter-bootstrap-3","2013-12-31 15:02:45","1238019","0","","4","-1","2015-04-30 17:11:56"
"4517","box-model","css","2014-01-01 03:45:18","3041194","21","2016-10-11 18:19:35","4","-1","2014-01-13 21:35:33"
"4518","msvc10","visual-studio-2010","2014-01-02 02:42:39","1708801","36","2016-08-09 07:49:38","4","-1","2014-06-16 14:27:37"
"4521","css-validation","css","2014-01-02 12:41:12","3041194","2","2014-08-01 13:28:41","4","-1","2014-01-27 08:43:51"
"4527","javascript-array","arrays","2014-01-02 13:21:03","1238019","29","2017-03-23 09:45:25","4","-1","2014-03-09 11:58:08"
"4529","static-vs-non-static","static","2014-01-02 20:03:53","342852","10","2016-08-28 15:10:44","4","-1","2014-06-16 14:27:24"
"4533","cryptopp","crypto++","2014-01-06 00:34:17","608639","46","2017-05-14 18:14:16","0","246246","2014-01-31 19:37:25"
"4534","mobilesubstrate","cydia-substrate","2014-01-06 23:12:50","811","10","2017-05-24 17:46:32","0","811","2014-01-06 23:12:59"
"4535","htmldocument","dom","2014-01-06 23:17:58","811","15","2017-04-13 15:51:27","4","-1","2015-04-18 03:18:36"
"4536","html-attributes","html","2014-01-07 03:52:52","3041194","8","2016-05-26 14:43:06","2","246246","2014-01-17 21:38:23"
"4537","rewritebase","mod-rewrite","2014-01-08 00:44:57","1729885","14","2017-05-07 10:24:28","1","246246","2014-01-17 21:38:30"
"4539","mustache.js","mustache","2014-01-09 20:15:52","102937","24","2017-03-14 23:31:41","0","102937","2014-01-09 20:15:56"
"4540","style.css-template-file","css","2014-01-09 20:18:49","3041194","0","","1","106224","2014-01-16 03:39:23"
"4544","grunt-cli","gruntjs","2014-01-10 13:21:34","466761","0","","1","",""
"4545","angular.dart","angular-dart","2014-01-11 11:24:16","217408","14","2015-03-12 19:44:06","0","246246","2014-01-17 21:38:57"
"4546","cipher","encryption","2014-01-12 20:58:52","589259","666","2017-06-08 09:06:37","4","-1","2014-03-05 14:28:24"
"4549","python-ctypes","ctypes","2014-01-13 20:35:18","100297","0","","4","-1","2016-04-13 20:13:57"
"4550","moment.js","momentjs","2014-01-14 06:57:33","1214800","98","2017-05-20 19:32:31","0","246246","2014-01-17 21:39:16"
"4551","gvimrc","vim","2014-01-14 22:22:05","707111","2","2016-09-10 16:07:50","0","707111","2014-01-14 22:22:05"
"4552","gvim","vim","2014-01-14 22:22:36","707111","206","2017-06-01 18:02:53","0","707111","2014-01-14 22:22:36"
"4553","saxparser","sax","2014-01-17 18:17:22","217324","0","","0","",""
"4556","sync","synchronization","2014-01-18 16:19:49","885318","642","2017-06-09 10:05:21","4","-1","2015-09-26 07:18:30"
"4557","asynchronous-processing","asynchronous","2014-01-18 16:37:27","885318","2","2015-03-20 04:16:20","4","-1","2015-03-15 09:32:28"
"4558","lat-long","latitude-longitude","2014-01-18 20:09:09","171006","0","","1","",""
"4559","html.dropdownlist","html-select","2014-01-18 21:56:50","246246","27","2017-05-31 07:25:04","0","246246","2014-01-18 21:56:50"
"4562","introduction","intro.js","2014-01-20 10:13:17","375966","0","","0","",""
"4568","vimscript","vim","2014-01-22 06:44:19","899344","132","2017-06-04 20:38:26","4","-1","2014-12-12 00:51:27"
"4569","mvn","maven","2014-01-23 11:11:28","516167","133","2017-06-09 11:31:39","4","-1","2014-01-30 09:27:33"
"4571","vs2013","visual-studio-2013","2014-01-25 16:03:58","736079","513","2017-06-02 20:46:50","1","246246","2014-06-17 21:40:09"
"4572","vs-2013-preview","visual-studio-2013","2014-01-25 16:04:32","736079","0","","4","-1","2015-03-15 09:32:40"
"4573","matchers","matcher","2014-01-26 03:25:20","246246","19","2017-01-19 16:58:31","0","246246","2014-01-26 03:25:20"
"4574","static-code-analysis","static-analysis","2014-01-26 19:38:32","1005481","0","","1","",""
"4575","plaintext","text","2014-01-28 07:43:17","2024761","0","","1","",""
"4576","php-cgi","php","2014-01-28 07:45:00","2153274","29","2016-12-22 14:42:48","1","246246","2014-01-31 19:42:42"
"4578","sonar","sonarqube","2014-01-31 13:21:45","1005481","1080","2017-06-09 10:41:37","0","102937","2014-02-10 18:24:52"
"4579","backbone.marionette","marionette","2014-02-02 21:13:18","208809","4","2015-07-29 17:55:58","0","208809","2014-02-02 21:13:18"
"4580","spaces","space","2014-02-02 22:03:23","15168","0","","2","",""
"4581","computer-algebra-systems","symbolic-math","2014-02-03 00:15:01","2278029","11","2017-06-06 11:04:25","4","-1","2016-04-12 21:25:14"
"4582","symbolic-computation","symbolic-math","2014-02-03 00:15:59","2278029","41","2017-06-08 08:52:52","4","-1","2016-04-12 21:24:08"
"4587","typeahead","typeahead.js","2014-02-06 10:18:55","203371","0","","0","",""
"4588","mathematica","wolfram-mathematica","2014-02-06 16:50:54","102937","278","2017-06-03 10:50:09","0","102937","2014-02-06 16:56:11"
"4589","endless-scroll","infinite-scroll","2014-02-08 15:19:49","1288","2","2016-12-10 17:13:51","0","1288","2014-02-08 15:20:53"
"4590","endless-loop","infinite-loop","2014-02-08 15:20:22","1288","4","2015-12-06 16:08:13","0","1288","2014-02-08 15:20:47"
"4594","vars","variables","2014-02-08 18:10:59","1238344","56","2017-05-18 18:27:31","4","-1","2014-03-05 11:53:34"
"4596","rspec-rails","rspec","2014-02-09 06:01:41","2112633","0","","-1","",""
"4598","php-functions","php","2014-02-09 12:19:20","1238344","5","2017-03-23 15:15:19","4","-1","2014-02-12 01:29:07"
"4600","json-encode","json","2014-02-09 19:45:26","1238344","241","2017-06-02 21:40:42","4","-1","2014-08-22 16:19:54"
"4601","json-decode","json","2014-02-09 19:45:36","1238344","188","2017-06-09 17:21:09","4","-1","2014-08-22 16:19:55"
"4602","cli","command-line-interface","2014-02-10 15:56:09","102937","934","2017-06-10 09:22:30","0","102937","2014-02-10 15:56:14"
"4604","pseudo-selectors","css-selectors","2014-02-10 16:05:19","106224","4","2015-09-22 22:03:46","0","106224","2014-02-10 16:05:19"
"4605","paypalmerchantsdk","paypal","2014-02-11 03:19:05","2370483","0","","0","",""
"4606","client-dataset","tclientdataset","2014-02-11 17:28:42","243614","0","","0","",""
"4608","php-readfile","php","2014-02-14 19:56:38","2691847","8","2014-04-28 22:03:58","4","-1","2014-02-16 20:48:28"
"4610","formating","formatting","2014-02-15 17:28:56","95852","81","2017-05-31 20:59:50","2","246246","2014-05-05 03:05:52"
"4611","node.js-fs","fs","2014-02-16 03:55:44","13531","0","","1","",""
"4612","yii-db","yii","2014-02-16 17:32:54","270037","32","2015-01-26 17:01:04","4","-1","2014-10-06 14:43:38"
